i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.0057852268219 -0.0 0.0 2.28793241083622 0 0 0 0.0 0.0 0.0 -9643.0 1568.0 12670.0 0 0 
2 10.010930299758911 -0.0 0.0 2.28793241083622 0 0 0 0.0 0.0 0.0 -9643.0 1568.0 12670.0 0 0 
3 10.015785455703735 -0.0 0.0 2.28793241083622 0 0 0 0.0 0.0 0.0 -9643.0 1568.0 12670.0 0 0 
4 10.020756244659424 -0.0 0.0 2.28793241083622 0 0 0 0.0 0.0 0.0 -9643.0 1568.0 12670.0 0 0 
5 10.025781393051147 -0.0 0.0 2.28793241083622 0 0 0 0.0 0.0 0.0 -9643.0 1568.0 12670.0 0 0 
6 10.030762434005737 -0.0 0.0 2.28793241083622 0 0 0 0.0 0.0 0.0 -9643.0 1568.0 12670.0 0 0 
7 10.035966873168945 -0.0 0.0 2.2881240993738174 0 0 0 0.0 0.0 0.0 -9643.0 1569.0 12670.0 0 0 
8 10.04074478149414 -0.0 0.0 2.2881240993738174 0 0 0 0.0 0.0 0.0 -9643.0 1569.0 12670.0 0 0 
9 10.045809507369995 -0.0 0.0 2.2881240993738174 0 0 0 0.0 0.0 0.0 -9643.0 1569.0 12670.0 0 0 
10 10.050779581069946 -0.0 0.0 2.2881240993738174 0 0 0 0.0 0.0 0.0 -9643.0 1569.0 12671.0 0 0 
11 10.055900573730469 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1569.0 12671.0 0 0 
12 10.060911655426025 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1569.0 12671.0 0 0 
13 10.06573748588562 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
14 10.070767402648926 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
15 10.075798034667969 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
16 10.081068277359009 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
17 10.085795640945435 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
18 10.09072995185852 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
19 10.095764398574829 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
20 10.100738525390625 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
21 10.105831861495972 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
22 10.110896587371826 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
23 10.115981340408325 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
24 10.120870113372803 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
25 10.125783443450928 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
26 10.130751132965088 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
27 10.135809421539307 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
28 10.14079236984253 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
29 10.145735502243042 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
30 10.150789022445679 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
31 10.155729532241821 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
32 10.160755395889282 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
33 10.165746450424194 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
34 10.170790195465088 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
35 10.175881147384644 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
36 10.180809259414673 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
37 10.18574595451355 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
38 10.190898418426514 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
39 10.195738077163696 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
40 10.20083737373352 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
41 10.205746412277222 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
42 10.210901021957397 -0.0 0.0 2.288315787911415 0 0 0 0.0 0.0 0.0 -9643.0 1570.0 12671.0 0 0 
