i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.010838508605957 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 167550.0 -20809.0 -37601.0 
2 10.015819311141968 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168203.0 -20277.0 -38156.0 
3 10.020782709121704 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168203.0 -20277.0 -38156.0 
4 10.025749921798706 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168203.0 -20277.0 -38156.0 
5 10.031192541122437 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168204.0 -20277.0 -38155.0 
6 10.03579068183899 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168204.0 -20277.0 -38155.0 
7 10.041077375411987 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168204.0 -20277.0 -38154.0 
8 10.045769929885864 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168205.0 -20277.0 -38154.0 
9 10.051435708999634 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168205.0 -20277.0 -38153.0 
10 10.05574893951416 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168205.0 -20277.0 -38153.0 
11 10.060789585113525 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168205.0 -20277.0 -38153.0 
12 10.06574535369873 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38153.0 
13 10.070805549621582 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
14 10.07631778717041 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
15 10.081866264343262 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
16 10.085700035095215 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
17 10.090991258621216 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
18 10.095700979232788 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
19 10.100732803344727 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
20 10.106004238128662 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
21 10.110763311386108 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 168206.0 -20277.0 -38152.0 
