i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 0.0057201385498046875 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
2 0.010729551315307617 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
3 0.015617132186889648 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
4 0.020679473876953125 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
5 0.025690317153930664 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
6 0.030658721923828125 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
7 0.03569626808166504 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
8 0.04066967964172363 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
9 0.04561877250671387 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
10 0.05063486099243164 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
11 0.05567765235900879 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
12 0.06065678596496582 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
13 0.06569671630859375 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
14 0.07068848609924316 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
15 0.07565164566040039 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
16 0.08146882057189941 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
17 0.08570599555969238 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
18 0.09081768989562988 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
19 0.09566783905029297 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
20 0.10061120986938477 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
21 0.1055135726928711 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
22 0.11053609848022461 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
23 0.11556673049926758 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
24 0.12052249908447266 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
25 0.12552881240844727 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
26 0.13050103187561035 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
27 0.13546967506408691 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
28 0.140472412109375 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
29 0.1454758644104004 0.0005752444267272949 -0.00019168853759765625 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
