i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1 10.006059646606445 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
2 10.010661363601685 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
3 10.015688180923462 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
4 10.02068042755127 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
5 10.026050329208374 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
6 10.030657768249512 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
7 10.035778284072876 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
8 10.040678262710571 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
9 10.045783519744873 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
10 10.050707578659058 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
11 10.05587124824524 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
12 10.060706615447998 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
13 10.065666675567627 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
14 10.070708513259888 -0.0 0.0 0.10105098891654052 0 0 0 0.0 0.0 0.0 0.0 1.0 -1.0 0 0 0 0 0 0 0 0 0 
