i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1 7.235590934753418 -0.0 0.0 0.09721603244543076 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
2 7.240623950958252 -0.0 0.0 0.09721603244543076 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
3 7.245664358139038 -0.0 0.0 0.09721603244543076 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
4 7.250581741333008 -0.0 0.0 0.09721603244543076 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
5 7.255650043487549 -0.0 0.0 0.09721603244543076 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
6 7.260621786117554 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
7 7.265719652175903 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
8 7.270599365234375 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 0.0 -1.0 0.0 0 0 0 0 0 0 0 0 0 
9 7.275733470916748 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
10 7.280601978302002 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
11 7.285733222961426 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
12 7.29059624671936 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
13 7.29559063911438 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
14 7.3006675243377686 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
15 7.3055784702301025 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
16 7.3105998039245605 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
17 7.315572738647461 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
18 7.320613384246826 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
19 7.32561993598938 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
20 7.3305628299713135 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
21 7.33576226234436 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
22 7.340611457824707 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
23 7.345560789108276 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
24 7.350572109222412 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
25 7.355614423751831 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
26 7.360925197601318 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
27 7.365600347518921 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
28 7.37058162689209 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
29 7.375903367996216 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
30 7.380566835403442 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
31 7.385663747787476 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
32 7.390707731246948 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
33 7.395616292953491 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
34 7.40056848526001 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
35 7.405595541000366 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
36 7.410702228546143 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
37 7.415618181228638 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
38 7.420571327209473 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
39 7.425564765930176 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
40 7.43058443069458 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
41 7.435561180114746 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
42 7.440627098083496 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
43 7.445562124252319 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
44 7.450573682785034 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
45 7.455559730529785 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
46 7.460662603378296 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
47 7.465741157531738 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
48 7.470581531524658 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
49 7.475563049316406 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
50 7.480579853057861 -0.0 0.0 0.09759952765307389 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 0 0 0 0 0 0 0 
