i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1 10.001315832138062 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
2 10.005842924118042 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
3 10.010730743408203 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
4 10.01614785194397 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
5 10.020752906799316 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
6 10.025710344314575 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
7 10.030771017074585 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
8 10.035715103149414 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
9 10.040801763534546 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
10 10.045685052871704 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
11 10.050742626190186 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
12 10.055763959884644 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
13 10.060687780380249 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
14 10.0660080909729 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
15 10.070703029632568 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
16 10.075747966766357 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
17 10.08067536354065 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
18 10.086023569107056 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
19 10.090696334838867 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
20 10.095755815505981 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
21 10.100703716278076 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
22 10.105911254882812 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
23 10.110721111297607 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
24 10.115732908248901 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
25 10.120693683624268 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
26 10.126086235046387 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
27 10.130654573440552 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
28 10.135680437088013 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
29 10.140639781951904 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
30 10.145768642425537 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
31 10.150687217712402 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
32 10.155678033828735 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
33 10.160632133483887 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
34 10.166062116622925 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
35 10.170832395553589 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
36 10.175765752792358 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
37 10.18092393875122 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
38 10.186484098434448 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
39 10.190682888031006 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
40 10.195680379867554 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
41 10.200640678405762 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
42 10.205638647079468 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
43 10.210649728775024 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
44 10.215652465820312 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
45 10.220880031585693 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
46 10.225684642791748 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
47 10.230647563934326 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
48 10.235682487487793 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
49 10.241005420684814 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
50 10.245683908462524 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
51 10.250686883926392 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
52 10.255684852600098 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
53 10.260635375976562 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
54 10.2656569480896 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
55 10.27063512802124 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
56 10.275656461715698 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
57 10.280633926391602 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
58 10.285722732543945 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
59 10.290643453598022 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
60 10.295682430267334 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
61 10.300634384155273 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
62 10.30565881729126 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
63 10.310638666152954 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
64 10.31563925743103 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
65 10.320638418197632 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
66 10.325658082962036 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
67 10.330652475357056 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
68 10.335707664489746 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
69 10.340717077255249 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
70 10.345664501190186 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
71 10.350645065307617 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
72 10.355685472488403 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
73 10.360665082931519 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
74 10.365682601928711 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
75 10.3706636428833 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
76 10.37568473815918 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
77 10.38064455986023 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
78 10.385684251785278 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
79 10.390658140182495 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
80 10.395668029785156 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
81 10.400684356689453 -0.0 0.0 0.09357283427380025 0 0 0 0.0 0.0 0.0 3.0 1.0 1.0 0 0 0 0 0 0 0 0 0 
