i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1 10.006174802780151 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
2 10.010777235031128 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
3 10.0157470703125 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
4 10.02068281173706 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
5 10.025747060775757 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
6 10.030670642852783 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
7 10.035725116729736 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
8 10.040658473968506 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
9 10.04572057723999 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
10 10.051024436950684 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
11 10.055785179138184 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
12 10.060706377029419 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
13 10.06567931175232 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
14 10.070805072784424 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
15 10.075730562210083 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
16 10.080678224563599 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
17 10.085722208023071 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
18 10.090725660324097 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
19 10.096132040023804 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
20 10.100610971450806 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
21 10.105634212493896 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
22 10.11059045791626 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
23 10.115631818771362 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
24 10.12058973312378 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
25 10.125632524490356 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
26 10.130592107772827 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
27 10.135878086090088 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
28 10.140596866607666 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
29 10.145604372024536 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
30 10.150594711303711 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
31 10.15559196472168 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
32 10.160608291625977 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
33 10.16573429107666 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
34 10.170650243759155 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
35 10.175596714019775 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
36 10.180632591247559 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
37 10.185593128204346 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
38 10.190629720687866 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
39 10.195602893829346 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
40 10.200625658035278 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
41 10.205589056015015 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
42 10.210598945617676 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
43 10.21559453010559 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
44 10.220618963241577 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
45 10.22561240196228 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
46 10.230632781982422 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
47 10.235601425170898 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
48 10.24062991142273 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
49 10.245601415634155 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
50 10.2506103515625 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
51 10.255590200424194 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
52 10.260628461837769 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
53 10.265599727630615 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
54 10.270644187927246 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
55 10.27561092376709 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
56 10.28060007095337 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
57 10.285637140274048 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
58 10.290608167648315 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
59 10.29563593864441 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
60 10.30059814453125 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
61 10.305907726287842 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
62 10.310605764389038 -0.0 0.0 0.017449036240577698 0 0 0 0.0 0.0 0.0 -21.0 125.0 -164.0 0 0 0 0 0 0 0 0 0 
