i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1 10.005755186080933 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 0 0 0 0 0 0 0 
2 10.010701417922974 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
3 10.01598858833313 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
4 10.020723581314087 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
5 10.026129245758057 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
6 10.030696630477905 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
7 10.035749673843384 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
8 10.04070258140564 -0.0 0.0 0.08724515777430497 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
9 10.045753002166748 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 0 0 0 0 0 0 0 
10 10.050695419311523 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
11 10.055717468261719 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
12 10.060811042785645 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
13 10.065746068954468 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
14 10.070741415023804 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
15 10.07573390007019 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
16 10.08069896697998 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
17 10.085708618164062 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
18 10.09078335762024 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
19 10.095706701278687 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
20 10.100713014602661 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
21 10.105658769607544 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
22 10.110690593719482 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
23 10.115889072418213 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
24 10.120668888092041 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
25 10.125707864761353 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
26 10.130656003952026 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
27 10.135672569274902 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
28 10.140698432922363 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
29 10.145711421966553 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
30 10.15082597732544 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
31 10.155719518661499 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
32 10.160722732543945 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
33 10.16568922996521 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
34 10.170731544494629 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
35 10.17567491531372 -0.0 0.0 0.08743690536357462 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 0 0 0 0 0 0 0 
